Unnamed: 0,text,label
5286,bữa giờ loay_hoay tìm sữa m chuẩn_bị đi làm hỏi_thăm bạn_bè đa_phần khen similac sữa thông_minh mát sữa mẹ chọn luôn con hy_vọng con hợp sữa đỡ lo giao nhanh hàng chính_hãng ủng_hộ tiếp,"[1, 0, 1, 0, 0, 0, 0]"
5287,giao hàng đúng thời_gian tb hàng sử_dụng tốt tiếp tuc sử_dụng,"[1, 0, 0, 1, 0, 0, 0]"
5288,dùng tốt đặt size nhỏ bé mặc chật hôm_nay đặt size lớn,"[0, 0, 0, 1, 0, 0, 0]"
5289,xài cũg ok xxl nhưg loại rộng_rãi bobby,"[0, 0, 0, 1, 0, 0, 0]"
5290,giao hàng nhanh sd bjt sp ok,"[1, 0, 0, 0, 0, 0, 0]"
5291,đóng_gói sơ xài sản_phẩm tốt mua giá khuyến_mãi hài_lòng,"[1, 1, 0, 1, 0, 0, 0]"
5292,giao hàng nhanh đóng_gói kĩ ủng_hộ lâu_dài,"[1, 0, 0, 0, 0, 0, 0]"
5293,hàng đóng gõi kỹ đẹp tuy tả dùng ban_đêm bé tè thay form tả ôm phần thấm hút nhỏ tuy_nhiên thấm hút tốt,"[1, 0, 0, 1, 0, 0, 0]"
5294,bao_bì nhìn bên ngoài mới sản_phẩm bên trong cũ cấu_tạo lưới bỉm bên trong c hàng trong siêu_thị nói_chung cảm_giác hụt xài con lo_lắng gọi kiểm_tra nói cua chính_hãng cảm_giác về sản_phẩm,"[0, 0, 0, 1, 0, 0, 0]"
5295,con giờ dùng bobby dùng mẫu mới dị_ứng da hăm dùng vài miếng bỏ bữa_nay dùng bobby cải_tiến kiểu mất khách,"[0, 0, 0, 1, 0, 1, 0]"
5296,bao_bì cẩn_thận tả mùi thơm nhẹ mua 91000 qua_ngày giảm 85000 thời_gian giao nhanh dự_kiến ngày cảm_ơn,"[1, 1, 0, 1, 0, 0, 0]"
5297,lâu lắm đợt giảm_giá tranh_thủ mua giao hàng nhanh đặt hôm nghĩ 3 hôm mới nhận đc hàng hôm bên giao hàng báo nhận hàng,"[1, 1, 0, 0, 0, 0, 0]"
5298,xài ổn nói_chung giá_thành tã đc tốt 5,"[0, 1, 0, 1, 0, 0, 0]"
5299,mua 3 gói hề tặng máy hâm sữa hình_ảnh quảng_cáo thất_vọng ck tk trc thể nhận hàng,"[0, 0, 0, 0, 1, 0, 0]"
5300,giao đúng loại hàng hết đúng mẫu_mã đúng size giao hàng cực nhanh luôn mới đặt hôm_qua hôm_nay,"[1, 0, 0, 0, 1, 0, 0]"
5301,sản_phẩm tốt giông hình chắc chăn sạch_sẽ gọn_gàng,"[0, 0, 0, 1, 0, 0, 0]"
5302,nhận hàng ngày đặt_hàng giao hàng nhiệt_tình sản_phẩm mới thun co_dãn tốt cải_tiến mẫu cũ quà tặng kèm,"[1, 0, 0, 1, 1, 0, 0]"
5303,hàng nhận thất_vọng luôn hộp méo_mó vỏ han hết bây_giờ hiểu giảm nt nói_chung kg bao_giờ quâyij kg ai ủng_hộ đâu,"[1, 0, 0, 1, 0, 0, 0]"
5304,sản_phẩm dete mới đóng_gói chắc_chắn mở hợp sữa mùi thơm dễ_chịu nhân_viên giao hàng thân_thiện ủng_hộ sữa nutifood,"[1, 0, 0, 1, 0, 1, 0]"
5305,bỉm thấm đêm tốt tràn đỏ mông,"[0, 0, 0, 1, 0, 1, 0]"
5306,ghi tặng 9 miếng tã dán thực_tế 3 miếng,"[0, 0, 0, 0, 1, 0, 0]"
5307,hàng đóng_gói chắc_chắn tã dùng ok thấm hút nhanh bằng mặt bông _cái tã phồng phía phù_hợp dùng ban_ngày,"[1, 0, 0, 1, 0, 0, 0]"
5308,mua trading yên_tâm lắm quà trang khác tuyệt,"[0, 0, 0, 0, 0, 0, 1]"
5309,sản_phẩm tốt bọc hàng cẩn_thận giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
5310,hàng nhận èm quà đâu,"[0, 0, 0, 0, 1, 0, 0]"
5311,tui hài_lòng bỉm goodry,"[0, 0, 0, 0, 0, 0, 1]"
5312,tặng thú nhồi bông giao kèm sữa,"[0, 0, 0, 0, 1, 0, 0]"
5313,mua 4 hộp hài_lòng an_tâm đợt đóng_gói xơ xài mong quan_tâm khách_hàng kỹ,"[1, 0, 0, 1, 0, 0, 0]"
5314,nghĩ pampers thích hôm con dùng bỉm thường bỉm tụt ôm người sợ con đi hàng đổi thử sang pampers giữ dáng thích mê luôn bỉm mỏng mùi phù_hợp dùng mùa hè thấm hút tốt trải đúng cục đêm tràn hay chương_trình khuyến_mại nói_chung đáng tiền lắm mẹ ơi,"[0, 1, 0, 1, 0, 0, 0]"
5315,balô rộng vải đẹp chắc_chắn giá rẻ tuyệt_vời,"[0, 0, 0, 0, 0, 0, 0]"
5316,sản_phẩm tốt muốn khuyến_mãi đê dùng,"[0, 0, 0, 1, 0, 0, 0]"
5317,nắp cài lỏng_lẻo toàn đổ thôi chán,"[0, 0, 0, 1, 0, 0, 0]"
5318,nsx mới vừa_ý chất_lượng kiểm_chứng,"[0, 0, 0, 0, 0, 1, 0]"
5319,loại_bỏ giặt đầu_tiên dù sử_dụng hề cao_cấp mô_tả,"[0, 0, 0, 0, 0, 0, 1]"
5320,nói tặng gấu hát mua combo 3 bịch tặng con gấu hết pin,"[0, 0, 0, 0, 1, 0, 0]"
5321,tã mổng mua ở sieu thị mong rang kểm tra giám sắt nhà_cung_cấp kỷ _nữa,"[0, 0, 0, 1, 0, 0, 0]"
5322,mới nhận thùng tã quà m nói mua hoá_đơn 899 quà tặng hi nhận hàng hỏi nhân_viên giao hàng họ bảo nhiêu thôi,"[0, 0, 0, 0, 1, 0, 0]"
5323,mua combo khăn giấy ướt đóng_thùng giao quấn ng bọc làm giao hàng_hoá chồng nhau nước trong bịch khăn giấy ướt chảy tùm_lum bực h đóng_gói hàng như_vậy,"[1, 0, 0, 0, 0, 0, 0]"
5324,bao_bì cũ dơ,"[0, 0, 0, 0, 0, 1, 0]"
5325,sản_phẩm tốt đặt bịch giá sale,"[0, 1, 0, 1, 0, 0, 0]"
5326,chất_lượng tốt bé mặc êm thoải_mái mỏng nhẹ giao hàng nhanh đóng_gói đẹp ủng_hộ tiếp,"[1, 0, 0, 1, 0, 0, 0]"
5327,hk hài_lòng về sp tệ,"[0, 0, 0, 1, 0, 0, 0]"
5328,sữa mới date tới 100 tuy_nhiên thất_vọng đóng_gói sơ_sài bình_thường quà tặng túi mẹ bé giao thành túi mẹ thôi,"[1, 0, 0, 0, 1, 1, 0]"
5329,đóng_gói ok giao đúng loại giá phải_chăng,"[1, 1, 0, 0, 1, 0, 0]"
5330,tốt dễ sử_dụng vệ_sinh bình sữa sạch,"[0, 0, 0, 1, 0, 0, 0]"
5331,sản_phẩm hư_hại giao hàng chất_lượng tốt,"[1, 0, 0, 1, 0, 0, 0]"
5332,giao hàng nhanh đóng_gói cẩn_thận shipper vui_vẻ nhiệt_tình,"[1, 0, 0, 0, 0, 0, 0]"
5333,thất_vọng mua tả check in mã_vạch đc biết hàng kém chất_lượng,"[0, 0, 1, 0, 0, 0, 0]"
5334,mua tã quần gửi tã dán ạ rỗ ràn đặt tã quần đổi dc ạ con lớn 12 kí mặc tã dán bất_tiện lắm ạ,"[0, 0, 0, 0, 1, 0, 0]"
5335,giao hàng siêu nhanh gói hàng cẩn_thận tiếp_tục ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
5336,thích sản_phẩm cực_ỳ mềm_mại bé mua dùng đêm ấm thoáng_hí sợ bé hăm tii giao hàng nhanh,"[1, 0, 0, 1, 0, 1, 0]"
5337,verygood verygood verygood verygood verygood verygood,"[0, 0, 0, 0, 0, 0, 0]"
5338,sản_phẩm ok giao hàng nhanh cảm_ơn đóng_gói kỹ,"[1, 0, 0, 1, 0, 0, 0]"
5339,đo giơ cho_dù be co đai tiện lâu chua thay kip bi hăm nhung đưt nay be xai bi hăm ̣o hêt ta thi co môt sô miếng bi rách tôi nghi ngơ hàng nay la hàng đat chât lượ̣ng đê nghi ktra lai nguồn_gốc,"[0, 0, 0, 0, 0, 0, 0]"
5340,mỏng sp mua ở ngoài,"[0, 0, 0, 1, 0, 0, 0]"
5341,giao hàng nhanh bé nhà m hay dùng trộm_vía tăng cân tốt,"[1, 0, 0, 1, 0, 0, 0]"
5342,giống hình_ảnh minh hài_lòng về,"[0, 0, 0, 0, 0, 0, 1]"
5343,sản_phẩm giao nhanh giá tốt nhé mọi người chất_lượng đợi sử_dụng phản_hồi,"[1, 1, 0, 0, 0, 0, 0]"
5344,tuyệt_vời thích mua,"[0, 0, 0, 0, 0, 0, 1]"
5345,tặng khăn ướt size nhỏ,"[0, 0, 0, 0, 1, 0, 0]"
5346,sản_phẩm hôm_nay nhận hàng gãy gắn xài,"[0, 0, 0, 1, 0, 0, 0]"
5347,mua giá 283 156k lỗ 130k hiểu tại_sao luôn,"[0, 0, 0, 0, 0, 0, 1]"
5348,hàng sx năm 2018 nói khách biết,"[0, 0, 0, 0, 0, 1, 0]"
5349,tã mỏng hay tràn ngoài,"[0, 0, 0, 1, 0, 0, 0]"
5350,đặt_hàng 23h sáng giao hàng hàng ok ủng_hộ kế_tiếp,"[1, 0, 0, 1, 0, 0, 0]"
5351,hàng giao nhanh đúng chất_lượng đóng_gói cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
5352,hàng tốt cách đóng_gói chuyên_nghiệp,"[1, 0, 0, 1, 0, 0, 0]"
5353,giao hàng nhanh bao_bì túi bỉm nát rách,"[1, 0, 0, 1, 0, 0, 0]"
5354,giá rẻ sản_phẩm chính_hãng ủng_hộ tiếp mẹ mua nhé,"[0, 1, 1, 0, 0, 0, 0]"
5355,tin_dùng huggies thường đặt mua đến_nỗi shipper chỗ quen luôn cảm_ơn huggies,"[0, 0, 0, 0, 0, 0, 1]"
5356,mua bịch chec out báo tặng balo bỉm quà tặng èm hàng,"[0, 0, 0, 0, 1, 0, 0]"
5357,hộp đóng_gói sp rách hết nguyên_vẹn,"[1, 0, 0, 0, 0, 0, 0]"
5358,mọi giao hàng nhanh giao chậm ai gọi điện liên_lạc gửi tin nhắn xin_lỗi hệ_thống auto hết bỉm mới đặt giao nhanh ngày thông_tin,"[1, 0, 0, 0, 1, 0, 0]"
5359,giao hàng nhanh sp ok,"[1, 0, 0, 1, 0, 0, 0]"
5360,sản_phẩm hình_ảnh giao hàng nhanh ủng_hộ tiếp,"[1, 0, 0, 0, 0, 0, 0]"
5361,bên thường mua số_lượng cụ ở resort supplier tã quần caryn đặt số_lượng vui_lòng liên_hệ đặt limited số_lượng mất thời_gian cám_ơn,"[0, 0, 0, 0, 0, 0, 0]"
5362,san pham con moi han du dung toi 2022,"[0, 0, 0, 0, 0, 1, 0]"
5363,luôn sử_dụng pampers con ưu_điểm tã mỏng nhẹ thấm hút tốt giờ thử dùng mẫu mới ưng_ý tiếp_tục dùng pampers con_con thoải_mái mẹ yên_tâm,"[0, 0, 0, 1, 0, 0, 0]"
5364,làm_ăn bán ai mua tem thôi lén cắt đi lấy miếng giấy khác dán đè làm_vậy chẳng khác_nào ăn xong gói đem đi bán đáng_lẽ tiếp_tục mua ng bao_giờ qa shopee mua ổn xem_xét vấn_đề nhé tiếp_tục ai qay mua ở đâu,"[0, 0, 0, 0, 1, 0, 0]"
5365,mua ngày 2511 date 14062021 đúng tiền_nào__nấy dù biết trong hsd cho_phép nhà_sản_xuất thích date mới ý_kiến cá_nhân thôi,"[0, 0, 0, 0, 0, 1, 1]"
5366,đóng_gói cẩn_thận hàng toit,"[1, 0, 0, 1, 0, 0, 0]"
5367,giao hàng nhanh ok đong goi chac la het km khan uot roi,"[1, 0, 0, 0, 0, 0, 0]"
5368,sp tệ quà tặng đúng size,"[0, 0, 0, 1, 1, 0, 0]"
5369,hàng chính_hãng đóng_gói cẩn_thận sản_phẩm dùng thấm hút tốt chất_lượng tuyệt_vời,"[0, 0, 1, 1, 0, 0, 0]"
5370,giao hàng cực nhanh đặt 9h 12h30 nhận hàng đóng_gói trong thùng cẩn_thận tặng kèm con thú bông nhìn dễ_thương bé thích unidry sale m mua bé dùng thử hy_vọng bé m thích ủng_hộ lâu_dài hihi,"[1, 0, 0, 0, 1, 0, 0]"
5371,hàng hình buồn bán lua khách_hàng nay về mua bên hết,"[0, 0, 0, 0, 1, 0, 0]"
5372,tã thấm hút tốt chọn đúng kích_cỡ bé yêu cân nặng mặc vừa_vặn thoải_mái vận_động bé,"[0, 0, 0, 1, 0, 0, 0]"
5373,sản_phẩm dùng tốt giá_thành tiết_kiệm,"[0, 1, 0, 1, 0, 0, 0]"
5374,hàng chất_lượng lắm ạ,"[0, 0, 0, 1, 0, 0, 0]"
5375,giao hàng nhanh đóng_gói kỹ hàng đúng chất_lượng,"[1, 0, 0, 1, 0, 0, 0]"
5376,đặt đơn bỉm pamper bé hài_lòng về dịch_vụ chất_lượng bỉm sản_phẩm đóng_gói cẩn_thận chắc_chắn giao hàng nhanh chất_lượng bỉm pamper tốt nhà tin_dùng pamper 3bé,"[1, 0, 0, 1, 1, 0, 0]"
5377,tã xài tốt bé ngủ xuyên đêm tràn bỉm,"[0, 0, 0, 1, 0, 0, 0]"
5378,tã ok nhung hoi mỏng hon tả củ tí nhung hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
5379,đóng_gói tốt giao nhanh,"[1, 0, 0, 0, 0, 0, 0]"
5380,hài_lòng giao hàng nhanh vô_địch mới đặt tối hôm_qua sáng giao thích ghê giảm_giá,"[1, 1, 0, 0, 0, 0, 0]"
5381,tã mùi hàng mua trực_tiếp ở sakuko,"[0, 0, 0, 1, 0, 0, 0]"
5382,mới mua đợt cuối t7 tã đợt bit nhập loại khác hay nhà_sản_xuất sx loại khác tã mỏng luôn bé dùng đêm tràn,"[0, 0, 0, 1, 0, 0, 0]"
5383,đặt u trắng xanh navy giao hồng xanh navy,"[0, 0, 0, 0, 1, 0, 0]"
5384,mua bịch tã hàng tin_tưởng mong luôn cung_cấp hàng chất_lượng giá_cạnh_tranh luôn uy_tín all mặt_hàng luôn lựa nhà_cung_cấp uy_tín đăng bán book hàng thù khỏi viết nghiên_cứu comment người mua hàng rút ngắn khâu lựa_chọn khách_hàng cảm_ơn,"[0, 1, 1, 1, 1, 0, 0]"
5385,ok lắm ạ màu đẹp giao hàng nhanh lắm ạ,"[1, 0, 0, 1, 0, 0, 0]"
5386,giao hàng nhanh đúng loại tiếp_tục ủng_hộ mọi người mua,"[1, 0, 0, 0, 1, 0, 0]"
5387,giao hàng nhanh date ngắn hài_lòng mấy,"[1, 0, 0, 0, 0, 1, 0]"
5388,giao hang rat nhanh ta xai rat tot tang xe thang bang mau vang de thuong con duoc tang khan giay uot be rat hai_long voi se ung ho dai dai,"[1, 0, 0, 1, 1, 0, 0]"
5389,mua hàng năm đầu nhận 3 bịch tã nhăn nhún giật_mình date sản_xuất cũ_rích tháng 92019 ngày mua 10042020,"[0, 0, 0, 1, 0, 1, 0]"
5390,tã thấm hút kém số hãng tã khác cơ_mà giá rẻ ok,"[0, 1, 0, 1, 0, 0, 0]"
5391,bỉm dày bé tè vón cục giá tiền sp cao_cấp hiện_giờ dùng bỉm nội_địa trung rẻ nửa ok,"[0, 1, 0, 1, 0, 0, 0]"
5392,bất_ngờ đợt giao hàng nhanh gói cẩn_thận đợt nhận sản_phẩm khuyến_mãi thích mua sản_phẩm ở cám_ơn,"[1, 0, 0, 0, 1, 0, 0]"
5393,ok giao hàng nhanh hàng qc,"[1, 0, 0, 0, 0, 0, 0]"
5394,ôm đùi vói số ký size lớn đáy dài bé mặc ướt,"[0, 0, 0, 1, 0, 0, 0]"
5395,tả mùi thơm mát nhẹ tả hác,"[0, 0, 0, 1, 0, 0, 0]"
5396,nhận hàng tuy_nhiên quà tặng mô_tả,"[0, 0, 0, 0, 1, 0, 0]"
5397,sản_phẩm tốt tôi hiểu bọc tả quấn năng keo ngang với_lại giao chậm mấy tôi yêu_cầu giao tả sạch dán băng keo,"[1, 0, 0, 0, 1, 0, 0]"
5398,đóng_gói sản_phẩm cẩn_thận mọi giao hàng nhanh_chóng quà tặng kèm nhận bỉm,"[1, 0, 0, 0, 1, 0, 0]"
5399,hài_lòng dịch_vụ hàng bỉm moony bên,"[0, 0, 0, 1, 1, 0, 0]"
5400,đóng_gói tốt,"[1, 0, 0, 0, 0, 0, 0]"
5401,đầu_tiên nhận tã cũ sản_xuất t12019 bao_bì cũ rách,"[0, 0, 0, 1, 0, 1, 0]"
5402,sản_phẩm giá tiền ok thấm hút tốt bé mặc hợp hăm nh sp ok,"[0, 1, 0, 1, 0, 1, 0]"
5403,cảm_ơn,"[0, 0, 0, 0, 0, 0, 1]"
5404,đặt mua ta quần giao thành tã dán hàng huỷ đơn đặt một đàng giao một nẻo như_vậy mất uy_tín lắm,"[0, 0, 0, 0, 1, 0, 0]"
5405,giao nhanh bỉm toàn tràn ngoài thôi bằng bobby,"[1, 0, 0, 1, 0, 0, 0]"
5406,giao hàng nhanh giá hợp_lý đóng_gói sơ_sài,"[1, 1, 0, 0, 0, 0, 0]"
5407,sản_phẩm combo 3 gói tã quần huggies dry gói cực_đại xxl56 56 miếng dùng êm bé tuổi nhà cảm_thấy thích mặc cỡ xxl tả xé dễ mùi khó_chịu mua combo giá rẻ ại khuyến_mãi dùng huggies bé nhà đến lớn,"[0, 1, 0, 1, 0, 0, 0]"
5408,sản_phẩm đẹp giá tiền bỏ mua ngoài mong_đợi cảm_ơn nhà_cung_cấp,"[0, 0, 0, 1, 0, 0, 0]"
5409,phù_hợp bé nhà bé sử_dụng unidry,"[0, 0, 0, 1, 0, 0, 0]"
5410,rat hai_long vs ta quan huggies giao hang nhanh hon du dinh,"[1, 0, 0, 1, 0, 0, 0]"
5411,hàng đúng chất_lượng,"[0, 0, 0, 1, 0, 0, 0]"
5412,bịch bỉm đóng trong thùng thủng vài chỗ,"[1, 0, 0, 0, 0, 0, 0]"
5413,sản_phẩm rat la ok giao hàng nhanh va chat luong,"[1, 0, 0, 1, 0, 0, 0]"
5414,monh chương_trình khuyến_mại hơn_nữa,"[0, 0, 0, 0, 0, 0, 1]"
5415,gấp mua nhanh đúng khác tã siêu_thị mỏng_manh lạ_lùng,"[0, 0, 0, 1, 0, 0, 0]"
5416,hộp sữa mốp,"[1, 0, 0, 0, 0, 0, 0]"
5417,giao hàng nhanh để_ý đợt quà giá cao 369k tặng quà giá thấp 345k mom cân_nhắc chọn thời_điểm mua phù_hợp nhu_cầu bé nhé,"[1, 0, 0, 0, 0, 0, 0]"
5418,date mới thùng sữa bóp_méo giao hàng cẩn_thận,"[1, 0, 0, 0, 0, 1, 0]"
5419,ok mua nhieu giá ok lai quà,"[0, 1, 0, 0, 1, 0, 0]"
5420,giao hàng nhanh tả mềm thấm hút tốt bé thoai mái,"[1, 0, 0, 1, 0, 0, 0]"
5421,vgiao hàng tận nhanh_chóng đầy du hàng uy_tín chất_lượng,"[1, 0, 0, 1, 0, 0, 0]"
5422,thấm hút tốt mềm_mại lắm,"[0, 0, 0, 1, 0, 0, 0]"
5423,giá rẻ đi_đôi chất_lượng bé mặc ban_ngày ok,"[0, 1, 0, 1, 0, 0, 0]"
5424,tương_đối hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
5425,dssx nhận sản_phẩm date mới,"[0, 0, 0, 0, 0, 1, 0]"
5426,sản_phẩm tiện_lợi chắc_chắn giao đúng màu hồng mẹ thích,"[0, 0, 0, 1, 0, 0, 0]"
5427,giao hàng nhanh hàng đúng size dùng biết,"[1, 0, 0, 0, 1, 0, 0]"
5428,giao hàng nhanh sd biết tn sờ bỉm ghê ghê khô vs hạt nhỏ nhỏ đc mỏng bỉm mềm bt,"[1, 0, 0, 1, 0, 0, 0]"
5429,sản_phẩm tốt cảm_ơn nhé,"[0, 0, 0, 1, 0, 0, 0]"
5430,đầu mua sữa đóng_gói ỹ date mới giao hàng nhanh loại sữa pha sẵn đặt tiếp,"[1, 0, 0, 0, 0, 1, 0]"
5431,biết lý_do tả càng_ngày_càng mỏng trước_kia mỏng ngoài thật_sự lo_lắng về chất_lượng sản_phẩm mua mẹ ơi,"[0, 0, 0, 1, 0, 0, 0]"
5432,y giống mô_tả giao hàng nhanh nhiệt_tình,"[1, 0, 0, 0, 0, 0, 0]"
5433,tả đúng size mềm_mại thoải_mái bé mặc giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
5434,tả mỏng mềm mịn tốt dùng loại bé thoải_mái chất_lượng tốt đắt_xắt_ra_miếng,"[0, 1, 0, 1, 0, 0, 0]"
5435,đặt màu vàng xám mà_lại giao màu hồng xám,"[0, 0, 0, 0, 1, 0, 0]"
5436,mặc_dù đặt_hàng cuối năm đầu năm mới giao hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
5437,sản_phẩm ở mức giá tầm trung cạp cao bé dùng khó_chịu mùi,"[0, 1, 0, 1, 0, 0, 0]"
5438,sản phảm đúng hình rỉ sét ở chỗ kéo khoá thiếu nhăn phía hai bên,"[0, 0, 0, 1, 1, 0, 0]"
5439,đóng_gói sp chắc_chắn chất_lượng ok cảm_ơn,"[1, 0, 0, 1, 0, 0, 0]"
5440,đóng_gói hàng cẩn_thận nhân_viên giao hàng chuyên_nghiệp hàng bobby dùng thích mùi dai mềm_mại gây kích_ứng da giá_cả dễ_chịu sản_phẩm hãng c dùng con mấy ngày quyết_định đặt combos combo 6 gói,"[1, 1, 0, 1, 0, 1, 0]"
5441,balo nhỏ hok đc nhieu đồ,"[0, 0, 0, 0, 0, 0, 0]"
5442,bé dùng hộp bt biet mua dùng giao đóng_gói cẩn_thận nha hộp móp,"[1, 0, 0, 0, 0, 0, 0]"
5443,giao hàng nhanh sản_phẩm tốt hài_lòng ạ,"[1, 0, 0, 1, 0, 0, 0]"
5444,giao hàng chậm gấp không_thể mua khắc_phục vấn_đề giao hàng hợp_lý,"[1, 0, 0, 0, 0, 0, 0]"
5445,hàng tốt đúng thông_tin đăng_tải,"[0, 0, 0, 1, 0, 0, 0]"
5446,nghĩ gửi khách ch như_vậy thủng vỏ túi bỉm ở trong đủ lấy dc bỉm trong ch mua 3ch 1triệu 3đều rách,"[0, 0, 0, 1, 1, 0, 0]"
5447,đóng_gói can thận hai_long cam on,"[1, 0, 0, 0, 0, 0, 0]"
5448,mua thứ 3 hàng tốt bé mặc thoải_mái loại khác,"[0, 0, 0, 1, 0, 0, 0]"
5449,chất_lượng sp tốt hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
5450,mua bao_nhiêu gói tặng ghế ăn mastela ạh,"[0, 0, 0, 0, 0, 0, 1]"
5451,con 8kg mặc chật bụng đùi mẹ chú_ý mua bỉm quần tăng size nhé,"[0, 0, 0, 0, 0, 0, 1]"
5452,toi cam thay to ma nhan dc san pham nay hoi nho,"[0, 0, 0, 0, 0, 0, 0]"
5453,hàng giao cực nhanh giao tiêu_chuẩn chiều hôm đặt sáng nay giao giá rẻ mua ở con cung hay tạp_hoá mã khuyến_mãi mong luôn giữ chất_lượng giá_cả tốt nhất khách_hàng như_vậy,"[1, 1, 0, 0, 0, 0, 0]"
5454,bobby tã quần hương thơm dịu bé _vẻ ngủ ngon,"[0, 0, 0, 1, 0, 0, 0]"
5455,ta huggies chinh hang gia re hon ben ngoai giao hang dung thoi han nhan giao giao hang than thien tich cuc se ung,"[1, 1, 1, 0, 0, 0, 0]"
5456,con sử_dụng tã dán lọt_lòng thích nó mỏng thấm tốt điểm hài_lòng mùi nó mùi bvs loại 5kg trở xuống ít mùi bắt_đầu 4 8kg mùi ghét mùi,"[0, 0, 0, 1, 0, 0, 0]"
5457,giao hàng nhanh hàng chuẩn,"[1, 0, 1, 0, 0, 0, 0]"
5458,sản_phẩm dùng tốt giao hàng nhanh mẫu_mã đẹp đóng_gói sản_phẩm chắc_chắn nhân_viên giao hàng thân_thiện,"[1, 0, 0, 1, 0, 0, 0]"
5459,sp đồng_nhất size bé mặt chật,"[0, 0, 0, 1, 0, 0, 0]"
5460,sản_phẩm ưng_ý ủng_hộ,"[0, 0, 0, 0, 0, 0, 1]"
5461,đầu mua tã ok mua slg nhìu tã khác đầu thô đc giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
5462,tã thấm hút tốt giá hợp_lí chất_lượng,"[0, 1, 0, 1, 0, 0, 0]"
5463,sản_phẩm mềm khô thoáng huggies thích miếng lót huggies độ dài dày bobby,"[0, 0, 0, 1, 0, 0, 0]"
5464,nhận hàng cảm_nhận tã tốt mềm_mại thấm hút tốt bé mặc thoải_mái dễ_chịu giá_thành ở tốt quyết_định nay mua tã ở thôi hi_vọng đợt giảm_giá,"[0, 1, 0, 1, 0, 0, 0]"
5465,màu hồng tiện_dụng xài ok,"[0, 0, 0, 1, 0, 0, 0]"
5466,sp sd tôt chính_hãng,"[0, 0, 1, 1, 0, 0, 0]"
5467,cực_kỳ hài_lòng nha mọi người,"[0, 0, 0, 0, 0, 0, 1]"
5468,hàng tặng kèm,"[0, 0, 0, 0, 1, 0, 0]"
5469,san pham tot giao nhanh se tiep tuc mua hang tren,"[1, 0, 0, 1, 0, 0, 0]"
5470,sản_phẩm tốt tiện_dụng mua hàng,"[0, 0, 0, 1, 0, 0, 0]"
5471,giao hàng nhanh nhiệt_tình bỉm dùng siêu thích tràn nói_chung đáng mua,"[1, 0, 0, 1, 0, 0, 0]"
5472,san pham tot tham hut nhanh dong goi dep,"[1, 0, 0, 1, 0, 0, 0]"
5473,size thoải_mái loại bỉm c bỉm thấm hút tốt dùng bỉm năm nay tuy_nhiên cảm_giác chất_lượng bỉm đồng_đều đợt dùng bề_mặt bỉm mềm_mại mỏng dễ rách ở phía lưng chun,"[0, 0, 0, 1, 0, 0, 0]"
5474,sản_phẩm tốt giao hàng nhanh người giao hàng cẩn_thận chu_đáo,"[1, 0, 0, 1, 0, 0, 0]"
5475,rẻ dùng ok,"[0, 1, 0, 1, 0, 0, 0]"
5476,xài giá ổn,"[0, 1, 0, 1, 0, 0, 0]"
5477,hài_lòng về sản_phẩm,"[0, 0, 0, 0, 0, 0, 1]"
5478,sử_dụng huggies chuyển unidry đầu đắn_đo sử_dụng tã thấm hút ổn tiết_kiệm giao hàng nhanh,"[1, 1, 0, 1, 0, 0, 0]"
5479,mẫu mới mỏng thoáng mát khả_năng thấm hút ok lưng thun kiểu mới mềm_mại hài_lòng mua giá tốt,"[0, 1, 0, 1, 0, 0, 0]"
5480,hàng giao cực nhanh bao_bì bụi bẩn đóng_gói kỹ_lưỡng lau bụi mới gửi đi tốt,"[1, 0, 0, 0, 1, 0, 0]"
5481,sản_phẩm bẩn hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
5482,giao hàng lâu dự_kiến,"[1, 0, 0, 0, 0, 0, 0]"
5483,đóng_gói cẩn_thận giao hàng nhanh bỉm nội_địa tốt,"[1, 0, 0, 1, 0, 0, 0]"
5484,rẻ mua xài thử chất_lượng kém hàng sx ở việt_nam thua xa hàng nội_địa nhật phần bông dúm gây tràn tả đúng câu tiền,"[0, 0, 0, 1, 0, 0, 0]"
5485,mua khuyến_mãi hic sản_phẩm đóng_gói đẹp chắc_chắn,"[1, 1, 0, 0, 0, 0, 0]"
5486,ok giao hàng nhanh giá_thành hợp_lý,"[1, 1, 0, 0, 0, 0, 0]"
5487,giao hàng nhanh shiper nhiệt_tình dễ_thương đóng_gói cẩn_thận tiếp_tục ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
5488,giao hàng chậm 24h mặt dù trả tiền gói now,"[1, 0, 0, 0, 0, 0, 0]"
5489,thời_gian giao hàng siêu nhanh chất_lượng sản_phẩm tuyệt_vời,"[1, 0, 0, 1, 0, 0, 0]"
